"wp_product_id","name","wp_event_id","price","stock_qty","commission_rate","commission_on_top"
"594633","18.02.25 Acces","594617","30",NULL,"2","yes"
"559352","08.03.25 Acces","594826","60","60","6","yes"
"594943","03.05.25 Presale","594921","90","46","6","yes"
"594944","03.05.25 Acces","594921","110","96","6","yes"
"594956","26.03.25 Presale","594923","40",NULL,"2,5","yes"
"594957","26.03.25 Acces","594923","50",NULL,"6","yes"
"594984","Acces in data 12.03.25","594971","40","52","2,5","yes"
"595051","27.02.25 - Acces","595043","60","50","6","yes"
"595056","13.03.25 - Acces","595043","60","50","6","yes"
"59520","08.11.19 Categoria II (fara loc) BUZAU","59505","40","0",NULL,NULL
"559593","05.06.25 Acces","595076","50","50","6","yes"
"595178","08.03.25 Acces","595124","60","41","6","yes"
"595184","08.03.25 Acces elev/student","595124","50","49","6","yes"
"595200","Acces in 17.03.25","595196","40","0","2,5","yes"
"595204","Acces in 18.03.25","595196","40","19","2,5","yes"
"595281","13.04.25 Acces","595238","60",NULL,"6","yes"
"595282","13.04.25 Acces elev/student","595238","30","0","2","yes"
"585856","18.02.25 Presale","595294","70","0","5","yes"
"595460","09.03.25 Acces","595441","40",NULL,"2,5","yes"
"595546","04.04.25 Presale acces balcon","595532","60","58","5","yes"
"595547","04.04.25 Presale acces parter","595532","70","25","5","yes"
"595734","28.02.25 Acces","595725","50",NULL,"6","yes"
"595749","CATEG. I","595736","50",NULL,"6","yes"
"595757","CATEG. II","595736","40",NULL,"2,5","yes"
"595751","01.03.25 Presale","595747","50","0","5","yes"
"595756","01.03.25 Acces","595747","60","73","5","yes"
"595792","CAT. I 09.03.25","595786","50",NULL,"6","yes"
"595794","CAT. II 09.03.25","595786","40",NULL,"2,5","yes"
"595910","15.03.25 Acces","595904","40",NULL,"2,5","yes"
"611745","/ Rand si loc:","595904","0",NULL,,"no"
"595944","25.02.25 Presale","595930","70",NULL,"6","yes"
"596328","25.02.25 Acces","595930","100",NULL,"6","yes"
"595963","Acces in 19.03.25","595957","40","63","2,5","yes"
"596123","Categ.II","596109","50",NULL,"6","yes"
"596124","Categ.I","596109","75",NULL,"6","yes"
"596196","Acces in 25.03.25","596186","75","51","6","yes"
"596217","25.04.25 Earlybird","596208","60","6","6","yes"
"596218","25.04.25 Presale","596208","70",NULL,"6","yes"
"596221","24.05.25 Presale","596208","70",NULL,"6","yes"
"643409","24.05.25 Acces","596208","80",NULL,"6","yes"
"596311","Bilet 16.05.25","596285","70",NULL,"6","yes"
"596318","Bilet 17.05.25","596285","70",NULL,"6","yes"
"596327","Abonament 16-17.05.25","596285","100",NULL,"6","yes"
"622882","INVITATIE","596285","0","250",,"no"
"596292","28.02.25 Presale","596287","70","10","6","yes"
"596298","28.02.25 Acces","596287","85","94","6","yes"
"596301","28.02.25 Acces elev/student","596287","55","65","6","yes"
"596636","22.02.25 Acces","596625","50",NULL,,"no"
"596919","08.03.25 Acces","596909","50","139","5","yes"
"597042","Premiera in 03.03.25","597031","75","0","6","yes"
"597048","Acces in 04.03.25","597031","75","0","6","yes"
"597053","Acces in 05.03.25","597031","75","0","6","yes"
"597194","23.02.25 - Acces","597134","40",NULL,"2,5","yes"
"5975","Categoria -in picioare","5972","179","197",NULL,NULL
"597587","30.03.25 Presale","597575","49",NULL,"6","yes"
"599514","30.03.25 Acces","597575","69",NULL,"6","yes"
"599038","28.03.25 Acces","599035","20",NULL,"2","yes"
"59920","Earybird (pret redus pentru primele 100)","59915","45","83.000000",NULL,NULL
"60296","Presale (reducere pana pe 21 noiembrie)","59915","60",NULL,NULL,NULL
"60297","Acces general (pret in ziua evenimentului)","59915","70",NULL,NULL,NULL
"599241","Abonament presale","599215","120","0","6","yes"
"599245","Abonament normal","599215","150",NULL,"6","yes"
"638986","Bilet acces 07.06.2025","599215","80",NULL,"6","yes"
"573363","15.03.25 Acces elev/student","599342","50","80","6","yes"
"599352","15.03.25 Acces","599342","60","80","6","yes"
"599745","11.04.25 Earlybird","599730","40","0","2,5","yes"
"599754","11.04.25 Presale","599730","50",NULL,"6","yes"
"599763","11.04.25 Acces","599730","60",NULL,"6","yes"
"599782","05.04.25 Presale","599771","60","50","5","yes"
"600096","05.04.25 Acces","599771","70","90","5","yes"
"599954","22.02.25 Presale","599950","40",NULL,"2,5","yes"
"721985","11.10.25 Presale","599950","40",NULL,"2,5","yes"
"600113","Taxa de participare","600101","150","15","5","yes"
"600170","26.02.25 Presale","600160","59",NULL,"6","yes"
"600176","26.02.25 Acces","600160","70",NULL,"6","yes"
"600351","08.03.25 Acces","600321","50","40",,"no"
"600439","24.02.25 Acces","600434","40",NULL,"2,5","yes"
"606933","17.03.25 Acces","600434","40",NULL,"2,5","yes"
"635868","14.04.25 Acces","600434","40",NULL,"2,5","yes"
"641538","28.04.25 Acces","600434","40",NULL,"2,5","yes"
"600672","15-17.08.25 Bilet o zi","600652","80",NULL,,"no"
"600685","15-17.08.25 Abonament 2 zile","600652","150",NULL,,"no"
"600846","16.03.25 Presale","600838","40","77","2,5","yes"
"600848","16.03.25 Acces","600838","50",NULL,"5","yes"
"600924","10.04.25 Acces","600913","40","110","2,5","yes"
"600933","10.04.25 Acces elev/student","600913","30","0","2","yes"
"600986","22.03.25 Acces","600965","35",NULL,"2,5","yes"
"601068","11.03.25 Acces","601051","50",NULL,"6","yes"
"601406","29.03.25 Earlybird","601398","40",NULL,"2,5","yes"
"601407","29.03.25 Presale","601398","50","475","6","yes"
"601412","29.03.25 Acces","601398","60","492","6","yes"
"625394","60 lei Acces cash","601398","0","0","6","yes"
"602201","02.03.25 Acces","602191","40",NULL,"2,5","yes"
"602767","08.03.25 Acces pt Casa Caragiale sector 2","602762","55","0","6","yes"
"615636","06.04.25 earlybird","602762","40","37","6","yes"
"615981","06.04.25 acces","602762","60","35","6","yes"
"595302","04.03.25 Presale","602863","70","68","5","yes"
"602923","07.03.25 Acces","602918","50","84",,"no"
"609121","Abonament 3-Day Access","602943","290","0","5","yes"
"614980","Abonament 3-Day Access second wave","602943","350",NULL,"5","yes"
"656455","Abonament 3-Day Access third wave","602943","410",NULL,"5","yes"
"659285","Abonament 3-Day Access third Wave","602943","410","0",,"no"
"659345","Bilet o zi - joi 26 iunie","602943","150","0",,"no"
"659349","Bilet o zi - vineri 27 iunie","602943","180","0",,"no"
"659350","Bilet o zi - sambata 28 iunie","602943","170","0",,"no"
"659355","Bilet o zi - day 1 (26 iunie)","602943","180",NULL,,"no"
"659359","Bilet o zi - day 2 (27 iunie)","602943","220",NULL,,"no"
"659363","Bilet o zi - day 3 (28 iunie)","602943","200",NULL,,"no"
"659364","Abonament 3-Day Access four Wave","602943","490",NULL,,"no"
"666000","Bilet o zi - 26 Iunie (3+1 gratis)","602943","112.5",NULL,,"no"
"666104","Bilet o zi - 27 Iunie (3+1 gratis)","602943","135",NULL,,"no"
"666105","Bilet o zi - 28 Iunie (3+1 gratis)","602943","127.5",NULL,,"no"
"6034","Presales 08.06.18","6031","29","0",NULL,NULL
"6035","Normal 08.06.18","6031","35","0",NULL,NULL
"589146","Acces","603646","25","300","2","yes"
"604140","11.04.25 Acces","604133","60",NULL,"6","yes"
"604341","Categoria III","604320","70",NULL,"5","yes"
"604342","Categoria II","604320","90",NULL,"5","yes"
"604344","Categoria I","604320","120",NULL,"5","yes"
"604388","Categoria III","604376","60",NULL,"3","yes"
"604401","Categoria II","604376","80",NULL,"5","yes"
"604402","Categoria I","604376","100",NULL,"5","yes"
"604443","Categoria III","604415","60",NULL,"3","yes"
"604446","Categoria II","604415","80",NULL,"5","yes"
"604447","Categoria I","604415","100",NULL,"5","yes"
"604549","Acces","604535","30","299","2","yes"
"604722","05.04.25 Earlybird","604715","40","0","2,5","yes"
"604723","05.04.25 Presale","604715","45",NULL,"6","yes"
"604724","05.04.25 Acces","604715","50",NULL,"6","yes"
"604799","16.03.25 Acces","604787","40","0","2,5","yes"
"613820","16.03.25 Acces","604787","30","208","2","yes"
"604841","Categoria II","604809","50",NULL,"6","yes"
"627527","Categoria I","604809","60",NULL,"6","yes"
"605103","CAT. II","605089","40",NULL,"2,5","yes"
"605111","CAT. I","605089","50",NULL,"6","yes"
"605130","CAT. II","605124","40",NULL,"2,5","yes"
"605133","CAT. I","605124","50",NULL,"6","yes"
"605295","Bilet Donatie","605288","120","27","5","yes"
"605321","Abonament elev/student/somer","605313","150","0","6","yes"
"605325","Abonament Earlybird","605313","175",NULL,"6","yes"
"621736","Abonament Presale I","605313","200","1","6","yes"
"621737","Abonament Presale II","605313","225",NULL,"6","yes"
"621738","Abonament normal","605313","250",NULL,"6","yes"
"701013","Presale Bilet o zi - DAY 1 (31.10.25)","605313","130","149","6","yes"
"701018","Bilet o zi - DAY 1 (31.10.25)","605313","150",NULL,"6","yes"
"701023","Presale Bilet o zi - DAY 2 (01.11.25)","605313","130","0","6","yes"
"701024","Bilet o zi - DAY 2 (01.11.25)","605313","150",NULL,"6","yes"
"706518","INVITATIE Abonament (2 persoane)","605313","0","0",,"no"
"605434","16.03.25 Presale","605422","50","4","6","yes"
"605438","16.03.25 Acces","605422","70","50","6","yes"
"605872","Acces in 06.03.25","605865","45","79","6","yes"
"606563","27.04.25 Earlybird","606557","60","-2","5","yes"
"606568","27.04.25 Presale","606557","70","28","5","yes"
"606569","27.04.25 Acces","606557","80",NULL,"5","yes"
"606888","Acces 30.03.25","606877","50",NULL,"6","yes"
"607463","07.03.25 Earlybird","607429","55","9","6","yes"
"607467","07.03.25 Presale","607429","65","3","6","yes"
"607475","07.03.25 Acces","607429","75","60","6","yes"
"607495","15.03.25 Acces","607487","85","10","6","yes"
"611961","85 lei Acces cash (Bilet FARA LOC)","607487","0","0","6","yes"
"607786","20.03.25 Presale","607775","60",NULL,"6","yes"
"607787","20.03.25 Acces","607775","75",NULL,"6","yes"
"607831","Bilet Donatie","607827","100","70","5","yes"
"608414","28.03.25 Acces","608401","60","60","6","yes"
"608416","28.03.25 Acces elev/student","608401","50","60","6","yes"
"60857","Bilet adult (pt data 09 noiembrie)","60846","25",NULL,NULL,NULL
"946","Presale 2 (250 bilete)","6085","89","249",NULL,NULL
"6088","Bilet tip donatie","6085","70",NULL,NULL,NULL
"608720","Earlybird","608716","45","0","6","yes"
"608722","Presale","608716","65","0","6","yes"
"608731","Presale elev/student","608716","45","0","6","yes"
"608732","Acces","608716","80","0","6","yes"
"608733","Acces elev/student","608716","60","0","6","yes"
"628930","INVITATIE","608716","0","20",,"no"
"608992","21.03.25 Acces","608985","50",NULL,"6","yes"
"612455","/ Rand si loc:","608985","0",NULL,,"no"
"609032","Categoria II","609021","40",NULL,"2,5","yes"
"609048","Categoria I","609021","50",NULL,"6","yes"
"609094","Categ II","609077","40",NULL,"2,5","yes"
"609097","Categ I","609077","50",NULL,"6","yes"
"609107","30.03.25 Acces ora 15:00","609104","40","0","2,5","yes"
"609174","30.03.25 Acces ora 19:00","609112","50",NULL,"6","yes"
"609136","05.04.25 Presale","609122","60","3","6","yes"
"609138","05.04.25 Acces","609122","70",NULL,"6","yes"
"609139","05.04.25 Acces elev/student","609122","45","12","6","yes"
"60928","Earybird (primele 50)","60920","35","37.000000",NULL,NULL
"60931","Presale (reducere pana pe 29 noiembrie)","60920","45",NULL,NULL,NULL
"60932","Acces","60920","50",NULL,NULL,NULL
"609261","Acces in 08.04.25","609257","75","2","6","yes"
"609336","03.04.25 Acces","609327","50",NULL,"6","yes"
"60969","Bilet (pt data 30 noiembrie)","60966","25",NULL,NULL,NULL
"609690","Presale","609686","120",NULL,"5","yes"
"609691","Acces","609686","150",NULL,"5","yes"
"609701","Presale Pachet 10 bilete","609686","120",NULL,"5","yes"
"609747","Categoria II 13.04.25","609733","40",NULL,"2,5","yes"
"609748","Categoria I 13.04.25","609733","50",NULL,"6","yes"
"614398","Categoria III 13.04.25","609733","30",NULL,"2","yes"
"609796","10.05.25 Bilet fara loc la masa","609763","60","53","6","yes"
"609797","10.05.25 Bilet cu loc la masa","609763","70","0","6","yes"
"609798","17.05.25 Presale","609789","60","100","6","yes"
"609799","17.05.25 Acces","609789","70",NULL,"6","yes"
"609862","Categoria IV","609828","60",NULL,"3","yes"
"609863","Categoria III","609828","70",NULL,"5","yes"
"609864","Categoria II","609828","90",NULL,"5","yes"
"609871","Categoria I","609828","110",NULL,"5","yes"
"609953","24.05.25 Earlybird","609941","60","30","5","yes"
"609962","24.05.25 Presale","609941","75",NULL,"5","yes"
"609963","24.05.25 Acces","609941","90",NULL,"5","yes"
"609964","24.05.25 Acces elev/student","609941","50",NULL,"5","yes"
"610495","16.04.25 Acces","610489","50",NULL,"6","yes"
"610571","11.04.25 Earlybird","610562","50","0","6","yes"
"610572","11.04.25 Presale","610562","60","0","6","yes"
"610574","11.04.25 Acces","610562","75","34","6","yes"
"611754","04.04.25 Presale","611749","60","0","5","yes"
"611756","04.04.25 Acces","611749","70","0","5","yes"
"611832","10.05.25 Presale","611826","60","0","5","yes"
"611833","10.05.25 Acces","611826","70","0","5","yes"
"652450","24.05.25 Acces","611826","70","0","5","yes"
"611849","27.04.25 Earlybird","611840","75","0","5","yes"
"611854","27.04.25 Presale","611840","85","0","5","yes"
"611862","27.04.25 Acces","611840","95","0","5","yes"
"612069","22.03.25 Presale","612063","40","10","2,5","yes"
"612074","22.03.25 Acces","612063","50",NULL,"6","yes"
"612114","CAT. II","612099","40",NULL,"2,5","yes"
"612120","CAT. I","612099","50",NULL,"6","yes"
"612359","07.05.25 Presale","612353","40",NULL,"2,5","yes"
"612360","07.05.25 Acces","612353","50",NULL,"6","yes"
"612780","08.05.25 Presale","612770","45","130","6","yes"
"612781","08.05.25 Acces","612770","60",NULL,"6","yes"
"612928","16.04.25 Presale","612903","60",NULL,"5","yes"
"612978","CAT. II 23.03.25","612969","40",NULL,"2,5","yes"
"612983","CAT. I 23.03.25","612969","50",NULL,"6","yes"
"613121","21.07.25 Earlybird","613111","99","12","6","yes"
"613124","21.07.25 Presale","613111","129",NULL,"6","yes"
"613125","21.07.25 Acces","613111","150",NULL,"6","yes"
"613291","18.04.25 Earlybird","613281","40","0","2,5","yes"
"613296","18.04.25 Presale","613281","50","47","6","yes"
"613298","18.04.25 Acces","613281","60",NULL,"6","yes"
"613458","18.03.25 Presale","613451","70",NULL,"5","yes"
"613462","18.03.25 Acces","613451","100",NULL,"5","yes"
"613783","23.03.25 Presale","613769","49","0","6","yes"
"613787","23.03.25 Acces","613769","60","0","6","yes"
"703281","29.08.25 Presale","613769","49","131","6","yes"
"613824","Earlybird - Pachet Premium","613809","255","202","5","yes"
"613825","Earlybird - Pachet VIP","613809","435","73","5","yes"
"613826","Acces - Pachet Premium","613809","289","202","5","yes"
"613827","Acces - Pachet VIP","613809","489","72","5","yes"
"634149","INVITATIE VIP","613809","0","0",,"no"
"634150","INVITATIE Premium","613809","0","0",,"no"
"649284","Acces - Pachet Premium 5+1","613809","241","200","5","yes"
"649286","Acces - Pachet VIP 5+1","613809","407.5","75","5","yes"
"61460","Presale (reducere pana pe 07 noiembrie)","61452","10",NULL,NULL,NULL
"61462","Acces general","61452","20",NULL,NULL,NULL
"614801","CAT. III","614779","30",NULL,"2","yes"
"614802","CAT. II","614779","40",NULL,"2,5","yes"
"614803","CAT. I","614779","50",NULL,"6","yes"
"614819","13.04.25 Acces","614786","50",NULL,"6","yes"
"614809","CAT. III","614788","30",NULL,"2","yes"
"614811","CAT. II","614788","40",NULL,"2,5","yes"
"614812","CAT. I","614788","50",NULL,"6","yes"
"615208","13.04.25 Acces","615200","40",NULL,"2,5","yes"
"615491","Curs workshop 07.04","615486","170","0","6","yes"
"633391","Curs workshop","615486","170",NULL,"6","yes"
"615720","04.04.25 Presale","615705","60",NULL,"6","yes"
"615727","04.04.25 Acces","615705","80",NULL,"6","yes"
"615765","Categoria II","615751","90",NULL,"5","yes"
"615773","Categoria I","615751","110",NULL,"5","yes"
"615776","VIP","615751","130",NULL,"5","yes"
"615814","Categoria II","615811","90",NULL,"5","yes"
"615822","Categoria I","615811","110",NULL,"5","yes"
"615823","VIP","615811","130",NULL,"5","yes"
"615836","25.04.25 Acces","615828","40",NULL,"2,5","yes"
"616097","07.05.25 Presale","616075","70",NULL,"6","yes"
"616098","07.05.25 Acces","616075","90",NULL,"6","yes"
"616518","01.11.25 Earlybird","616511","89","0","6","yes"
"616519","01.11.25 Presale II","616511","109","-7","6","yes"
"616524","01.11.25 Acces","616511","125","0","6","yes"
"617275","01.11.25 Presale I","616511","99","0","6","yes"
"568732","01.05.25 Acces","616547","35",NULL,"2,5","yes"
"616576","05.04.25 Presale","616561","60",NULL,"6","yes"
"616580","05.04.25 Acces","616561","80",NULL,"6","yes"
"616626","11.04.25 Presale","616608","60",NULL,"6","yes"
"616627","11.04.25 Acces","616608","80",NULL,"6","yes"
"616809","11.04.25 Acces","616796","30",NULL,"2","yes"
"616992","04.04.25 Acces","616980","35","0","2,5","yes"
"617368","Categoria III 05.04.25","617343","30",NULL,"2","yes"
"617369","Categoria II 05.04.25","617343","40",NULL,"2,5","yes"
"617377","Categoria I 05.04.25","617343","50",NULL,"6","yes"
"617380","Categoria III","617355","30",NULL,"2","yes"
"617381","Categoria II","617355","40",NULL,"2,5","yes"
"617390","Categoria I","617355","50",NULL,"6","yes"
"617516","27.04.25 Acces","617448","30",NULL,"2,5","yes"
"617483","25.04.25 Presale","617457","60",NULL,"6","yes"
"617488","25.04.25 Acces","617457","80",NULL,"6","yes"
"617495","26.04.25 Presale","617469","60",NULL,"6","yes"
"617496","26.04.25 Acces","617469","80",NULL,"6","yes"
"617688","CAT. III","617665","30",NULL,"2","yes"
"617756","CAT. II","617665","40",NULL,"2,5","yes"
"617760","CAT. I","617665","50",NULL,"6","yes"
"617832","CATEGORIA III","617800","30",NULL,"2","yes"
"617833","CATEGORIA II","617800","40",NULL,"2,5","yes"
"617837","CATEGORIA I","617800","50",NULL,"6","yes"
"618054","12.04.25 Zona B","618050","60","0","6","yes"
"618061","12.04.25 Zona A","618050","80","0","6","yes"
"635872","CANAPEA","618050","80","35","6","yes"
"618190","Categoria II 12.04.25","618177","30",NULL,"2","yes"
"618191","Categoria I 12.04.25","618177","40",NULL,"2,5","yes"
"618223","04.04.25 Acces","618214","60",NULL,"6","yes"
"618830","Presale Bilet o zi","618802","15",NULL,"2","yes"
"618850","Presale Abonament 3 zile","618802","30",NULL,"2","yes"
"618858","Bilet o zi","618802","25",NULL,"2","yes"
"618859","Abonament 3 zile","618802","50",NULL,"6","yes"
"618866","Bilet elev/student o zi","618802","15",NULL,"2","yes"
"618867","Abonament elev/student 3 zile","618802","30",NULL,"2","yes"
"619042","CAT. I","619015","50",NULL,"6","yes"
"622593","CATEGORIA III","619015","30",NULL,"2","yes"
"622601","CATEGORIA II","619015","40",NULL,"2,5","yes"
"622603","CATEGORIA I","619015","50",NULL,"6","yes"
"619813","09.05.25 Presale","619798","22.5","0","2,5","yes"
"619817","09.05.25 Acces","619798","47.5","228","2,5","yes"
"619888","23.05.25 Acces","619863","40",NULL,"2,5","yes"
"620614","Categoria IV","620594","110","0","5","yes"
"620625","Categoria III","620594","150","0","5","yes"
"620626","Categoria II","620594","150",NULL,"5","yes"
"620630","Categoria I","620594","280","0","5","yes"
"594356","09.04.25 Acces","620653","35","6","2,5","yes"
"620766","CAT. III 13.04.25","620747","30",NULL,"2","yes"
"620767","CAT. II 13.04.25","620747","40",NULL,"2,5","yes"
"620774","CAT. I 13.04.25","620747","50",NULL,"6","yes"
"619034","Categoria III","621707","30",NULL,"2","yes"
"619037","Categoria II","621707","40",NULL,"2,5","yes"
"621719","Categoria I","621707","50",NULL,"6","yes"
"621795","28.03.25 Acces elev/student","621786","30","40","2,5","yes"
"621796","28.03.25 Acces","621786","60","40","6","yes"
"622139","Acces in 28.04.25","622129","70","40","6","yes"
"622198","Cat. III","622183","85",NULL,"5","yes"
"625786","Cat. II","622183","100",NULL,"5","yes"
"639277","Categ I","622183","120",NULL,"5","yes"
"639760","Categoria I","622183","95",NULL,"5","yes"
"654145","100 lei Acces cash","622183","0","0",,"no"
"670513","Categoria III","622183","75",NULL,"5","yes"
"670517","Categoria II","622183","90",NULL,"5","yes"
"680766","INVITATIE","622183","0","0",,"no"
"622237","25.04.25 Acces","622232","40",NULL,"2,5","yes"
"622575","CAT. I 29.03.25","622572","50",NULL,"6","yes"
"622583","CAT. II 29.03.25","622572","40",NULL,"2,5","yes"
"622584","CAT. III 29.03.25","622572","30",NULL,"2,5","yes"
"622631","Categoria II","622620","40",NULL,"2,5","yes"
"622633","Categ I","622620","50","0","6","yes"
"627497","Categoria I","622620","50",NULL,"6","yes"
"622635","Cat. II","622624","40",NULL,"2,5","yes"
"622636","Cat. I","622624","50",NULL,"6","yes"
"622655","13.04.25 Acces","622628","40",NULL,"2,5","yes"
"623936","Categoria III","622648","200","0","5","yes"
"623938","Categoria II","622648","250","0","5","yes"
"623939","Categoria I","622648","300","0","5","yes"
"622683","10.04.25 Earlybird","622672","40","27",,"no"
"622687","10.04.25 Presale","622672","50",NULL,,"no"
"622688","10.04.25 Acces","622672","60","0",,"no"
"622690","10.04.25 Acces elev-student","622672","30",NULL,,"no"
"634271","10.04.25 Presale 1+1 gratis","622672","50",NULL,,"no"
"622865","10.05.25 Presale","622847","25","40",,"no"
"622924","Categoria I","622916","50",NULL,"6","yes"
"622958","Categoria II","622916","40",NULL,"2,5","yes"
"622966","Categoria III","622916","30",NULL,"2,5","yes"
"623102","25.05.25 Bilet","622986","40",NULL,"2,5","yes"
"623050","CATEGORIA III 11.05.25","623030","30",NULL,"2","yes"
"623054","CATEGORIA II 11.05.25","623030","40",NULL,"2,5","yes"
"623057","CATEGORIA I 11.05.25","623030","50",NULL,"6","yes"
"623517","12.04.25 Presale","623512","50","253","5","yes"
"623537","12.04.25 Acces","623512","60","269","5","yes"
"623581","26.04.25 Presale","623564","55","0","6","yes"
"623582","26.04.25 Acces","623564","75",NULL,"6","yes"
"623690","11.04.25 bilet promotie","623679","15","32","2","yes"
"623691","11.04.25 acces","623679","30","190","2,5","yes"
"623962","09.04.25 Presale","623949","39","0","2,5","yes"
"623965","09.04.25 Acces","623949","55",NULL,"6","yes"
"624409","02.05.25 Presale","624397","70",NULL,"5","yes"
"624411","02.05.25 Acces","624397","90",NULL,"5","yes"
"624500","25.04.25 Presale","624485","40","38","2,5","yes"
"624504","25.04.25 Acces","624485","50","242","5","yes"
"625620","Acces in 09.04.25","625612","35","0","2,5","yes"
"625660","Cat.II 10.05.25","625648","30",NULL,"2","yes"
"625661","Cat.I 10.05.25","625648","40",NULL,"2,5","yes"
"636336","Categoria I Greierele din 27.04.25","625648","50",NULL,"6","yes"
"636349","Categoria II 27.04.25","625648","40",NULL,"2,5","yes"
"636351","Categoria III 27.04.25","625648","30",NULL,"2,5","yes"
"568735","Acces","625784","150",NULL,"5","yes"
"659524","INVITATIE","625784","0","0",,"no"
"625889","12.05.25 Acces","625878","50","66","6","yes"
"625912","Earlybird","625900","40","38","2,5","yes"
"626000","Presale elev/student","625900","40","47","2,5","yes"
"631026","Acces elev/student","625900","50","49","6","yes"
"625944","Presale","625932","60","200","6","yes"
"625963","Earlybird","625932","40","50","2,5","yes"
"625969","Presale elev/student","625932","40","200","2,5","yes"
"626454","15.05.25 Presale","626439","70","83","6","yes"
"627347","15.05.25 acces","626439","85","145","6","yes"
"628293","17.04.25 Presale","626727","30",NULL,"2,5","yes"
"628294","17.04.25 Acces","626727","50",NULL,"2,5","yes"
"27911","Normal ticket acces","62719","60",NULL,NULL,NULL
"62722","Normal ticket","62719","50","0.000000",NULL,NULL
"627632","10.05.25 Acces ora 19:00","627346","60","60","6","yes"
"627633","10.05.25 Acces elev/student ora 19:00","627346","30","60","2,5","yes"
"627647","24.05.25 Acces ora 19:00","627350","60","60","6","yes"
"627661","24.05.25 Acces elev/student ora 19:00","627350","30","60","2,5","yes"
"627425","17.04.25 Presale","627417","60","93","6","yes"
"627426","17.04.25 Acces","627417","70",NULL,"6","yes"
"627596","23.04.25 Acces","627581","49",NULL,"6","yes"
"627671","23.05.25 Acces ora 19:00","627663","60","60","6","yes"
"627672","23.05.25 Acces elev/student ora 19:00","627663","30","60","2,5","yes"
"627729","RAND 6 acces in 01.06.25","627698","60","0","6","yes"
"627737","RAND 6 acces elev/student in 01.06.25","627698","30","0","2,5","yes"
"627964","CAT.II","627957","40",NULL,"2,5","yes"
"627974","CAT.I","627957","50",NULL,"6","yes"
"645539","CAT.III","627957","30",NULL,"2","yes"
"628087","Acces general","628046","150","411",,"no"
"699333","INVITATIE","628046","0","100",,"no"
"628334","08.04.25 Presale","628327","70","94","5","yes"
"628338","08.04.25 Acces","628327","100","100","5","yes"
"577462","Canapea 2 persoane","629188","140","0","5","yes"
"577505","Acces cu loc","629188","70","0","5","yes"
"580605","Masa 4 persoane","629188","280","0","5","yes"
"580668","Masa 5 persoane","629188","350","0","5","yes"
"629206","FARA LOC","629188","60","40","5","yes"
"629213","Masa 3 persoane","629188","210","0","5","yes"
"629617","30.04.25 Presale","629600","40","0","2,5","yes"
"629618","30.04.25 Acces","629600","60","13","5","yes"
"629788","22.05.25 Earlybird","629764","40","0","2,5","yes"
"629802","22.05.25 Presale","629764","60",NULL,"6","yes"
"629808","22.05.25 Acces","629764","70",NULL,"6","yes"
"629948","Categoria III","629936","70",NULL,"5","yes"
"629950","Categoria II","629936","90",NULL,"5","yes"
"629953","Categoria I","629936","110",NULL,"5","yes"
"630665","25.04.25 - Presale","630647","70","60",,"no"
"630673","25.04.25 - Acces","630647","80",NULL,,"no"
"630705","09.05.25 - Earlybird","630689","60","0",,"no"
"630710","09.05.25 - Presale","630689","70","25",,"no"
"630711","09.05.25 - Acces","630689","80",NULL,,"no"
"630759","10.05.25 - Earlybird","630742","60","0",,"no"
"630760","10.05.25 - Presale","630742","70","31",,"no"
"630761","10.05.25 - Acces","630742","80",NULL,,"no"
"631787","16.05.25 Presale","631756","60","55","6","yes"
"631794","16.05.25 Acces","631756","75",NULL,"6","yes"
"633209","Taxa de participare","633200","170","50",,"no"
"635965","Bilet","633350","75",NULL,"6","yes"
"655578","Acces","633350","60",NULL,"6","yes"
"677735","INVITATIE","633350","0","0",,"no"
"633434","Categoria III","633419","40",NULL,"2,5","yes"
"633445","Categoria II","633419","50",NULL,"6","yes"
"633446","Categoria I","633419","60",NULL,"6","yes"
"633956","10.05.25 Presale","633944","65","0","6","yes"
"633961","10.05.25 Acces elev/student","633944","45",NULL,"6","yes"
"633963","10.05.25 Acces","633944","80",NULL,"6","yes"
"634844","19.05.25 Acces","634814","50",NULL,"6","yes"
"635120","18.04.25 Acces","635094","50",NULL,"6","yes"
"635127","18.04.25 Acces elev/student","635094","25",NULL,"2","yes"
"635535","09.05.25 Acces","635491","50",NULL,"6","yes"
"635536","09.05.25 Acces elev/student","635491","25",NULL,"2","yes"
"641425","50 lei Acces cash","635491","0","0",,"no"
"635537","10.05.25 Acces","635499","50",NULL,"6","yes"
"635541","10.05.25 Acces elev/student","635499","25",NULL,"2","yes"
"635544","29.05.25 Acces","635519","50",NULL,"6","yes"
"635548","29.05.25 Acces elev/student","635519","25",NULL,"2","yes"
"635552","30.05.25 Acces","635527","50",NULL,"6","yes"
"635558","30.05.25 Acces elev/student","635527","25",NULL,"2","yes"
"635631","Abonament Presale","635618","120","0","6","yes"
"641048","Abonament general I","635618","165",NULL,"6","yes"
"641049","Abonament elevi/studenți/pensionari","635618","140",NULL,"6","yes"
"649681","Abonament general II","635618","180","264","6","yes"
"649682","Abonament grup 4+1 gratis","635618","600",NULL,"6","yes"
"651338","Bilet o zi - vineri 04.07.25","635618","110",NULL,"6","yes"
"651344","Bilet o zi - sambata 05.07.25","635618","110",NULL,"6","yes"
